"pixel no"	"mm" 	"pixel val" 	"dark frame"	"flat field"	"corrected"	"smoothed"
      3063	    24,504	     12450	     0,000	 65535,000	 11478,154	 11478,154
      3064	    24,512	     12482	     0,000	 65535,000	 11510,154	 11510,154
      3065	    24,520	     12322	     0,000	 65535,000	 11350,154	 11350,154
      3066	    24,528	     12402	     0,000	 65535,000	 11430,154	 11430,154
      3067	    24,536	     12178	     0,000	 65535,000	 11206,154	 11206,154
      3068	    24,544	     12434	     0,000	 65535,000	 11462,154	 11462,154
      3069	    24,552	     12306	     0,000	 65535,000	 11334,154	 11334,154
      3070	    24,560	     12354	     0,000	 65535,000	 11382,154	 11382,154
      3071	    24,568	     12306	     0,000	 65535,000	 11334,154	 11334,154
      3072	    24,576	     12402	     0,000	 65535,000	 11430,154	 11430,154
      3073	    24,584	     12306	     0,000	 65535,000	 11334,154	 11334,154
      3074	    24,592	     12450	     0,000	 65535,000	 11478,154	 11478,154
      3075	    24,600	     12242	     0,000	 65535,000	 11270,154	 11270,154
      3076	    24,608	     12242	     0,000	 65535,000	 11270,154	 11270,154
      3077	    24,616	     12146	     0,000	 65535,000	 11174,154	 11174,154
      3078	    24,624	     12226	     0,000	 65535,000	 11254,154	 11254,154
      3079	    24,632	     12082	     0,000	 65535,000	 11110,154	 11110,154
      3080	    24,640	     12386	     0,000	 65535,000	 11414,154	 11414,154
      3081	    24,648	     12306	     0,000	 65535,000	 11334,154	 11334,154
      3082	    24,656	     12258	     0,000	 65535,000	 11286,154	 11286,154
      3083	    24,664	     12194	     0,000	 65535,000	 11222,154	 11222,154
      3084	    24,672	     12402	     0,000	 65535,000	 11430,154	 11430,154
      3085	    24,680	     12258	     0,000	 65535,000	 11286,154	 11286,154
      3086	    24,688	     12418	     0,000	 65535,000	 11446,154	 11446,154
      3087	    24,696	     12194	     0,000	 65535,000	 11222,154	 11222,154
      3088	    24,704	     12258	     0,000	 65535,000	 11286,154	 11286,154
      3089	    24,712	     12306	     0,000	 65535,000	 11334,154	 11334,154
      3090	    24,720	     12370	     0,000	 65535,000	 11398,154	 11398,154
      3091	    24,728	     12242	     0,000	 65535,000	 11270,154	 11270,154
      3092	    24,736	     12434	     0,000	 65535,000	 11462,154	 11462,154
      3093	    24,744	     12210	     0,000	 65535,000	 11238,154	 11238,154
      3094	    24,752	     12226	     0,000	 65535,000	 11254,154	 11254,154
      3095	    24,760	     12066	     0,000	 65535,000	 11094,154	 11094,154
      3096	    24,768	     12178	     0,000	 65535,000	 11206,154	 11206,154
      3097	    24,776	     12178	     0,000	 65535,000	 11206,154	 11206,154
      3098	    24,784	     12114	     0,000	 65535,000	 11142,154	 11142,154
      3099	    24,792	     11954	     0,000	 65535,000	 10982,154	 10982,154
      3100	    24,800	     12146	     0,000	 65535,000	 11174,154	 11174,154
      3101	    24,808	     12066	     0,000	 65535,000	 11094,154	 11094,154
      3102	    24,816	     12210	     0,000	 65535,000	 11238,154	 11238,154
      3103	    24,824	     12002	     0,000	 65535,000	 11030,154	 11030,154
      3104	    24,832	     12098	     0,000	 65535,000	 11126,154	 11126,154
      3105	    24,840	     12082	     0,000	 65535,000	 11110,154	 11110,154
      3106	    24,848	     12194	     0,000	 65535,000	 11222,154	 11222,154
      3107	    24,856	     11938	     0,000	 65535,000	 10966,154	 10966,154
      3108	    24,864	     12098	     0,000	 65535,000	 11126,154	 11126,154
      3109	    24,872	     12002	     0,000	 65535,000	 11030,154	 11030,154
      3110	    24,880	     12066	     0,000	 65535,000	 11094,154	 11094,154
      3111	    24,888	     11954	     0,000	 65535,000	 10982,154	 10982,154
      3112	    24,896	     11954	     0,000	 65535,000	 10982,154	 10982,154
      3113	    24,904	     11986	     0,000	 65535,000	 11014,154	 11014,154
      3114	    24,912	     12050	     0,000	 65535,000	 11078,154	 11078,154
      3115	    24,920	     11970	     0,000	 65535,000	 10998,154	 10998,154
      3116	    24,928	     12018	     0,000	 65535,000	 11046,154	 11046,154
      3117	    24,936	     11986	     0,000	 65535,000	 11014,154	 11014,154
      3118	    24,944	     12130	     0,000	 65535,000	 11158,154	 11158,154
      3119	    24,952	     11826	     0,000	 65535,000	 10854,154	 10854,154
      3120	    24,960	     11858	     0,000	 65535,000	 10886,154	 10886,154
      3121	    24,968	     11954	     0,000	 65535,000	 10982,154	 10982,154
      3122	    24,976	     12018	     0,000	 65535,000	 11046,154	 11046,154
      3123	    24,984	     11986	     0,000	 65535,000	 11014,154	 11014,154
      3124	    24,992	     11922	     0,000	 65535,000	 10950,154	 10950,154
      3125	    25,000	     11746	     0,000	 65535,000	 10774,154	 10774,154
      3126	    25,008	     11858	     0,000	 65535,000	 10886,154	 10886,154
      3127	    25,016	     11858	     0,000	 65535,000	 10886,154	 10886,154
      3128	    25,024	     11858	     0,000	 65535,000	 10886,154	 10886,154
      3129	    25,032	     11906	     0,000	 65535,000	 10934,154	 10934,154
      3130	    25,040	     11826	     0,000	 65535,000	 10854,154	 10854,154
      3131	    25,048	     11730	     0,000	 65535,000	 10758,154	 10758,154
      3132	    25,056	     11858	     0,000	 65535,000	 10886,154	 10886,154
      3133	    25,064	     11874	     0,000	 65535,000	 10902,154	 10902,154
      3134	    25,072	     11858	     0,000	 65535,000	 10886,154	 10886,154
      3135	    25,080	     11698	     0,000	 65535,000	 10726,154	 10726,154
      3136	    25,088	     11826	     0,000	 65535,000	 10854,154	 10854,154
      3137	    25,096	     11746	     0,000	 65535,000	 10774,154	 10774,154
      3138	    25,104	     11682	     0,000	 65535,000	 10710,154	 10710,154
      3139	    25,112	     11650	     0,000	 65535,000	 10678,154	 10678,154
      3140	    25,120	     11730	     0,000	 65535,000	 10758,154	 10758,154
      3141	    25,128	     11538	     0,000	 65535,000	 10566,154	 10566,154
      3142	    25,136	     11698	     0,000	 65535,000	 10726,154	 10726,154
      3143	    25,144	     11586	     0,000	 65535,000	 10614,154	 10614,154
      3144	    25,152	     11602	     0,000	 65535,000	 10630,154	 10630,154
      3145	    25,160	     11746	     0,000	 65535,000	 10774,154	 10774,154
      3146	    25,168	     11778	     0,000	 65535,000	 10806,154	 10806,154
      3147	    25,176	     11442	     0,000	 65535,000	 10470,154	 10470,154
      3148	    25,184	     11730	     0,000	 65535,000	 10758,154	 10758,154
      3149	    25,192	     11698	     0,000	 65535,000	 10726,154	 10726,154
      3150	    25,200	     11458	     0,000	 65535,000	 10486,154	 10486,154
      3151	    25,208	     11250	     0,000	 65535,000	 10278,154	 10278,154
      3152	    25,216	     11378	     0,000	 65535,000	 10406,154	 10406,154
      3153	    25,224	     11250	     0,000	 65535,000	 10278,154	 10278,154
      3154	    25,232	     10978	     0,000	 65535,000	 10006,154	 10006,154
      3155	    25,240	     10866	     0,000	 65535,000	  9894,154	  9894,154
      3156	    25,248	     10978	     0,000	 65535,000	 10006,154	 10006,154
      3157	    25,256	     10994	     0,000	 65535,000	 10022,154	 10022,154
      3158	    25,264	     11090	     0,000	 65535,000	 10118,154	 10118,154
      3159	    25,272	     11122	     0,000	 65535,000	 10150,154	 10150,154
      3160	    25,280	     11234	     0,000	 65535,000	 10262,154	 10262,154
      3161	    25,288	     11138	     0,000	 65535,000	 10166,154	 10166,154
      3162	    25,296	     11346	     0,000	 65535,000	 10374,154	 10374,154
      3163	    25,304	     11442	     0,000	 65535,000	 10470,154	 10470,154
      3164	    25,312	     11490	     0,000	 65535,000	 10518,154	 10518,154
      3165	    25,320	     11410	     0,000	 65535,000	 10438,154	 10438,154
      3166	    25,328	     11538	     0,000	 65535,000	 10566,154	 10566,154
      3167	    25,336	     11522	     0,000	 65535,000	 10550,154	 10550,154
      3168	    25,344	     11538	     0,000	 65535,000	 10566,154	 10566,154
      3169	    25,352	     11490	     0,000	 65535,000	 10518,154	 10518,154
      3170	    25,360	     11490	     0,000	 65535,000	 10518,154	 10518,154
      3171	    25,368	     11490	     0,000	 65535,000	 10518,154	 10518,154
      3172	    25,376	     11490	     0,000	 65535,000	 10518,154	 10518,154
      3173	    25,384	     11282	     0,000	 65535,000	 10310,154	 10310,154
      3174	    25,392	     11474	     0,000	 65535,000	 10502,154	 10502,154
      3175	    25,400	     11378	     0,000	 65535,000	 10406,154	 10406,154
      3176	    25,408	     11330	     0,000	 65535,000	 10358,154	 10358,154
      3177	    25,416	     11234	     0,000	 65535,000	 10262,154	 10262,154
      3178	    25,424	     11250	     0,000	 65535,000	 10278,154	 10278,154
      3179	    25,432	     11186	     0,000	 65535,000	 10214,154	 10214,154
      3180	    25,440	     11266	     0,000	 65535,000	 10294,154	 10294,154
      3181	    25,448	     11090	     0,000	 65535,000	 10118,154	 10118,154
      3182	    25,456	     11026	     0,000	 65535,000	 10054,154	 10054,154
      3183	    25,464	     11026	     0,000	 65535,000	 10054,154	 10054,154
      3184	    25,472	     10898	     0,000	 65535,000	  9926,154	  9926,154
      3185	    25,480	     10738	     0,000	 65535,000	  9766,154	  9766,154
      3186	    25,488	     10898	     0,000	 65535,000	  9926,154	  9926,154
      3187	    25,496	     10610	     0,000	 65535,000	  9638,154	  9638,154
      3188	    25,504	     10690	     0,000	 65535,000	  9718,154	  9718,154
      3189	    25,512	     10626	     0,000	 65535,000	  9654,154	  9654,154
      3190	    25,520	     10770	     0,000	 65535,000	  9798,154	  9798,154
      3191	    25,528	     10754	     0,000	 65535,000	  9782,154	  9782,154
      3192	    25,536	     10930	     0,000	 65535,000	  9958,154	  9958,154
      3193	    25,544	     10802	     0,000	 65535,000	  9830,154	  9830,154
      3194	    25,552	     11106	     0,000	 65535,000	 10134,154	 10134,154
      3195	    25,560	     10898	     0,000	 65535,000	  9926,154	  9926,154
      3196	    25,568	     11010	     0,000	 65535,000	 10038,154	 10038,154
      3197	    25,576	     10818	     0,000	 65535,000	  9846,154	  9846,154
      3198	    25,584	     10818	     0,000	 65535,000	  9846,154	  9846,154
      3199	    25,592	     10802	     0,000	 65535,000	  9830,154	  9830,154
      3200	    25,600	     10898	     0,000	 65535,000	  9926,154	  9926,154
      3201	    25,608	     10834	     0,000	 65535,000	  9862,154	  9862,154
      3202	    25,616	     11010	     0,000	 65535,000	 10038,154	 10038,154
      3203	    25,624	     10962	     0,000	 65535,000	  9990,154	  9990,154
      3204	    25,632	     11074	     0,000	 65535,000	 10102,154	 10102,154
      3205	    25,640	     10818	     0,000	 65535,000	  9846,154	  9846,154
      3206	    25,648	     10834	     0,000	 65535,000	  9862,154	  9862,154
      3207	    25,656	     10882	     0,000	 65535,000	  9910,154	  9910,154
      3208	    25,664	     10930	     0,000	 65535,000	  9958,154	  9958,154
      3209	    25,672	     10802	     0,000	 65535,000	  9830,154	  9830,154
      3210	    25,680	     10754	     0,000	 65535,000	  9782,154	  9782,154
      3211	    25,688	     10642	     0,000	 65535,000	  9670,154	  9670,154
      3212	    25,696	     10786	     0,000	 65535,000	  9814,154	  9814,154
      3213	    25,704	     10610	     0,000	 65535,000	  9638,154	  9638,154
      3214	    25,712	     10834	     0,000	 65535,000	  9862,154	  9862,154
      3215	    25,720	     10578	     0,000	 65535,000	  9606,154	  9606,154
      3216	    25,728	     10674	     0,000	 65535,000	  9702,154	  9702,154
      3217	    25,736	     10610	     0,000	 65535,000	  9638,154	  9638,154
      3218	    25,744	     10594	     0,000	 65535,000	  9622,154	  9622,154
      3219	    25,752	     10530	     0,000	 65535,000	  9558,154	  9558,154
      3220	    25,760	     10546	     0,000	 65535,000	  9574,154	  9574,154
      3221	    25,768	     10578	     0,000	 65535,000	  9606,154	  9606,154
      3222	    25,776	     10546	     0,000	 65535,000	  9574,154	  9574,154
      3223	    25,784	     10498	     0,000	 65535,000	  9526,154	  9526,154
      3224	    25,792	     10578	     0,000	 65535,000	  9606,154	  9606,154
      3225	    25,800	     10450	     0,000	 65535,000	  9478,154	  9478,154
      3226	    25,808	     10450	     0,000	 65535,000	  9478,154	  9478,154
      3227	    25,816	     10338	     0,000	 65535,000	  9366,154	  9366,154
      3228	    25,824	     10306	     0,000	 65535,000	  9334,154	  9334,154
      3229	    25,832	     10322	     0,000	 65535,000	  9350,154	  9350,154
      3230	    25,840	     10450	     0,000	 65535,000	  9478,154	  9478,154
      3231	    25,848	     10370	     0,000	 65535,000	  9398,154	  9398,154
      3232	    25,856	     10306	     0,000	 65535,000	  9334,154	  9334,154
      3233	    25,864	     10194	     0,000	 65535,000	  9222,154	  9222,154
      3234	    25,872	     10370	     0,000	 65535,000	  9398,154	  9398,154
      3235	    25,880	     10290	     0,000	 65535,000	  9318,154	  9318,154
      3236	    25,888	     10386	     0,000	 65535,000	  9414,154	  9414,154
      3237	    25,896	     10338	     0,000	 65535,000	  9366,154	  9366,154
      3238	    25,904	     10290	     0,000	 65535,000	  9318,154	  9318,154
      3239	    25,912	     10418	     0,000	 65535,000	  9446,154	  9446,154
      3240	    25,920	     10322	     0,000	 65535,000	  9350,154	  9350,154
      3241	    25,928	     10178	     0,000	 65535,000	  9206,154	  9206,154
      3242	    25,936	     10242	     0,000	 65535,000	  9270,154	  9270,154
      3243	    25,944	     10322	     0,000	 65535,000	  9350,154	  9350,154
      3244	    25,952	     10258	     0,000	 65535,000	  9286,154	  9286,154
      3245	    25,960	     10002	     0,000	 65535,000	  9030,154	  9030,154
      3246	    25,968	     10082	     0,000	 65535,000	  9110,154	  9110,154
      3247	    25,976	     10146	     0,000	 65535,000	  9174,154	  9174,154
      3248	    25,984	     10162	     0,000	 65535,000	  9190,154	  9190,154
      3249	    25,992	      9970	     0,000	 65535,000	  8998,154	  8998,154
      3250	    26,000	     10002	     0,000	 65535,000	  9030,154	  9030,154
      3251	    26,008	      9986	     0,000	 65535,000	  9014,154	  9014,154
      3252	    26,016	      9986	     0,000	 65535,000	  9014,154	  9014,154
      3253	    26,024	      9970	     0,000	 65535,000	  8998,154	  8998,154
      3254	    26,032	      9938	     0,000	 65535,000	  8966,154	  8966,154
      3255	    26,040	     10018	     0,000	 65535,000	  9046,154	  9046,154
      3256	    26,048	      9922	     0,000	 65535,000	  8950,154	  8950,154
      3257	    26,056	      9842	     0,000	 65535,000	  8870,154	  8870,154
      3258	    26,064	     10066	     0,000	 65535,000	  9094,154	  9094,154
      3259	    26,072	      9874	     0,000	 65535,000	  8902,154	  8902,154
      3260	    26,080	     10018	     0,000	 65535,000	  9046,154	  9046,154
      3261	    26,088	      9666	     0,000	 65535,000	  8694,154	  8694,154
      3262	    26,096	      9810	     0,000	 65535,000	  8838,154	  8838,154
      3263	    26,104	      9826	     0,000	 65535,000	  8854,154	  8854,154
      3264	    26,112	      9746	     0,000	 65535,000	  8774,154	  8774,154
      3265	    26,120	      9746	     0,000	 65535,000	  8774,154	  8774,154
      3266	    26,128	      9938	     0,000	 65535,000	  8966,154	  8966,154
      3267	    26,136	      9906	     0,000	 65535,000	  8934,154	  8934,154
      3268	    26,144	     10034	     0,000	 65535,000	  9062,154	  9062,154
      3269	    26,152	      9906	     0,000	 65535,000	  8934,154	  8934,154
      3270	    26,160	      9858	     0,000	 65535,000	  8886,154	  8886,154
      3271	    26,168	      9794	     0,000	 65535,000	  8822,154	  8822,154
      3272	    26,176	      9810	     0,000	 65535,000	  8838,154	  8838,154
      3273	    26,184	      9810	     0,000	 65535,000	  8838,154	  8838,154
      3274	    26,192	      9858	     0,000	 65535,000	  8886,154	  8886,154
      3275	    26,200	      9746	     0,000	 65535,000	  8774,154	  8774,154
      3276	    26,208	      9698	     0,000	 65535,000	  8726,154	  8726,154
      3277	    26,216	      9554	     0,000	 65535,000	  8582,154	  8582,154
      3278	    26,224	      9650	     0,000	 65535,000	  8678,154	  8678,154
      3279	    26,232	      9618	     0,000	 65535,000	  8646,154	  8646,154
      3280	    26,240	      9762	     0,000	 65535,000	  8790,154	  8790,154
      3281	    26,248	      9586	     0,000	 65535,000	  8614,154	  8614,154
      3282	    26,256	      9682	     0,000	 65535,000	  8710,154	  8710,154
      3283	    26,264	      9666	     0,000	 65535,000	  8694,154	  8694,154
      3284	    26,272	      9634	     0,000	 65535,000	  8662,154	  8662,154
      3285	    26,280	      9346	     0,000	 65535,000	  8374,154	  8374,154
      3286	    26,288	      9394	     0,000	 65535,000	  8422,154	  8422,154
      3287	    26,296	      9362	     0,000	 65535,000	  8390,154	  8390,154
      3288	    26,304	      9522	     0,000	 65535,000	  8550,154	  8550,154
      3289	    26,312	      9442	     0,000	 65535,000	  8470,154	  8470,154
      3290	    26,320	      9538	     0,000	 65535,000	  8566,154	  8566,154
      3291	    26,328	      9570	     0,000	 65535,000	  8598,154	  8598,154
      3292	    26,336	      9506	     0,000	 65535,000	  8534,154	  8534,154
      3293	    26,344	      9474	     0,000	 65535,000	  8502,154	  8502,154
      3294	    26,352	      9442	     0,000	 65535,000	  8470,154	  8470,154
      3295	    26,360	      9490	     0,000	 65535,000	  8518,154	  8518,154
      3296	    26,368	      9394	     0,000	 65535,000	  8422,154	  8422,154
      3297	    26,376	      9378	     0,000	 65535,000	  8406,154	  8406,154
      3298	    26,384	      9346	     0,000	 65535,000	  8374,154	  8374,154
      3299	    26,392	      9266	     0,000	 65535,000	  8294,154	  8294,154
      3300	    26,400	      9474	     0,000	 65535,000	  8502,154	  8502,154
      3301	    26,408	      9298	     0,000	 65535,000	  8326,154	  8326,154
      3302	    26,416	      9394	     0,000	 65535,000	  8422,154	  8422,154
      3303	    26,424	      9314	     0,000	 65535,000	  8342,154	  8342,154
      3304	    26,432	      9314	     0,000	 65535,000	  8342,154	  8342,154
      3305	    26,440	      9250	     0,000	 65535,000	  8278,154	  8278,154
      3306	    26,448	      9314	     0,000	 65535,000	  8342,154	  8342,154
      3307	    26,456	      9218	     0,000	 65535,000	  8246,154	  8246,154
      3308	    26,464	      9282	     0,000	 65535,000	  8310,154	  8310,154
      3309	    26,472	      9234	     0,000	 65535,000	  8262,154	  8262,154
      3310	    26,480	      9330	     0,000	 65535,000	  8358,154	  8358,154
      3311	    26,488	      9330	     0,000	 65535,000	  8358,154	  8358,154
      3312	    26,496	      9394	     0,000	 65535,000	  8422,154	  8422,154
      3313	    26,504	      9282	     0,000	 65535,000	  8310,154	  8310,154
      3314	    26,512	      9250	     0,000	 65535,000	  8278,154	  8278,154
      3315	    26,520	      9202	     0,000	 65535,000	  8230,154	  8230,154
      3316	    26,528	      9202	     0,000	 65535,000	  8230,154	  8230,154
      3317	    26,536	      9234	     0,000	 65535,000	  8262,154	  8262,154
      3318	    26,544	      9330	     0,000	 65535,000	  8358,154	  8358,154
      3319	    26,552	      9154	     0,000	 65535,000	  8182,154	  8182,154
      3320	    26,560	      9138	     0,000	 65535,000	  8166,154	  8166,154
      3321	    26,568	      9090	     0,000	 65535,000	  8118,154	  8118,154
      3322	    26,576	      9138	     0,000	 65535,000	  8166,154	  8166,154
      3323	    26,584	      9218	     0,000	 65535,000	  8246,154	  8246,154
      3324	    26,592	      9154	     0,000	 65535,000	  8182,154	  8182,154
      3325	    26,600	      9106	     0,000	 65535,000	  8134,154	  8134,154
      3326	    26,608	      9042	     0,000	 65535,000	  8070,154	  8070,154
      3327	    26,616	      9154	     0,000	 65535,000	  8182,154	  8182,154
      3328	    26,624	      9170	     0,000	 65535,000	  8198,154	  8198,154
      3329	    26,632	      9074	     0,000	 65535,000	  8102,154	  8102,154
      3330	    26,640	      9250	     0,000	 65535,000	  8278,154	  8278,154
      3331	    26,648	      9170	     0,000	 65535,000	  8198,154	  8198,154
      3332	    26,656	      9202	     0,000	 65535,000	  8230,154	  8230,154
      3333	    26,664	      9074	     0,000	 65535,000	  8102,154	  8102,154
      3334	    26,672	      9106	     0,000	 65535,000	  8134,154	  8134,154
      3335	    26,680	      8946	     0,000	 65535,000	  7974,154	  7974,154
      3336	    26,688	      9090	     0,000	 65535,000	  8118,154	  8118,154
      3337	    26,696	      8834	     0,000	 65535,000	  7862,154	  7862,154
      3338	    26,704	      8898	     0,000	 65535,000	  7926,154	  7926,154
      3339	    26,712	      8946	     0,000	 65535,000	  7974,154	  7974,154
      3340	    26,720	      9058	     0,000	 65535,000	  8086,154	  8086,154
      3341	    26,728	      8930	     0,000	 65535,000	  7958,154	  7958,154
      3342	    26,736	      8786	     0,000	 65535,000	  7814,154	  7814,154
      3343	    26,744	      8898	     0,000	 65535,000	  7926,154	  7926,154
      3344	    26,752	      8834	     0,000	 65535,000	  7862,154	  7862,154
      3345	    26,760	      8770	     0,000	 65535,000	  7798,154	  7798,154
      3346	    26,768	      8738	     0,000	 65535,000	  7766,154	  7766,154
      3347	    26,776	      8722	     0,000	 65535,000	  7750,154	  7750,154
      3348	    26,784	      8866	     0,000	 65535,000	  7894,154	  7894,154
      3349	    26,792	      8770	     0,000	 65535,000	  7798,154	  7798,154
      3350	    26,800	      8738	     0,000	 65535,000	  7766,154	  7766,154
      3351	    26,808	      8770	     0,000	 65535,000	  7798,154	  7798,154
      3352	    26,816	      8754	     0,000	 65535,000	  7782,154	  7782,154
      3353	    26,824	      8722	     0,000	 65535,000	  7750,154	  7750,154
      3354	    26,832	      8834	     0,000	 65535,000	  7862,154	  7862,154
      3355	    26,840	      8610	     0,000	 65535,000	  7638,154	  7638,154
      3356	    26,848	      8770	     0,000	 65535,000	  7798,154	  7798,154
      3357	    26,856	      8674	     0,000	 65535,000	  7702,154	  7702,154
      3358	    26,864	      8690	     0,000	 65535,000	  7718,154	  7718,154
      3359	    26,872	      8770	     0,000	 65535,000	  7798,154	  7798,154
      3360	    26,880	      8786	     0,000	 65535,000	  7814,154	  7814,154
      3361	    26,888	      8802	     0,000	 65535,000	  7830,154	  7830,154
      3362	    26,896	      8722	     0,000	 65535,000	  7750,154	  7750,154
      3363	    26,904	      8626	     0,000	 65535,000	  7654,154	  7654,154
      3364	    26,912	      8770	     0,000	 65535,000	  7798,154	  7798,154
      3365	    26,920	      8642	     0,000	 65535,000	  7670,154	  7670,154
      3366	    26,928	      8706	     0,000	 65535,000	  7734,154	  7734,154
      3367	    26,936	      8610	     0,000	 65535,000	  7638,154	  7638,154
      3368	    26,944	      8642	     0,000	 65535,000	  7670,154	  7670,154
      3369	    26,952	      8642	     0,000	 65535,000	  7670,154	  7670,154
      3370	    26,960	      8626	     0,000	 65535,000	  7654,154	  7654,154
      3371	    26,968	      8594	     0,000	 65535,000	  7622,154	  7622,154
      3372	    26,976	      8594	     0,000	 65535,000	  7622,154	  7622,154
      3373	    26,984	      8562	     0,000	 65535,000	  7590,154	  7590,154
      3374	    26,992	      8498	     0,000	 65535,000	  7526,154	  7526,154
      3375	    27,000	      8530	     0,000	 65535,000	  7558,154	  7558,154
      3376	    27,008	      8594	     0,000	 65535,000	  7622,154	  7622,154
      3377	    27,016	      8482	     0,000	 65535,000	  7510,154	  7510,154
      3378	    27,024	      8514	     0,000	 65535,000	  7542,154	  7542,154
      3379	    27,032	      8434	     0,000	 65535,000	  7462,154	  7462,154
      3380	    27,040	      8626	     0,000	 65535,000	  7654,154	  7654,154
      3381	    27,048	      8418	     0,000	 65535,000	  7446,154	  7446,154
      3382	    27,056	      8418	     0,000	 65535,000	  7446,154	  7446,154
      3383	    27,064	      8338	     0,000	 65535,000	  7366,154	  7366,154
      3384	    27,072	      8370	     0,000	 65535,000	  7398,154	  7398,154
      3385	    27,080	      8418	     0,000	 65535,000	  7446,154	  7446,154
      3386	    27,088	      8418	     0,000	 65535,000	  7446,154	  7446,154
      3387	    27,096	      8338	     0,000	 65535,000	  7366,154	  7366,154
      3388	    27,104	      8418	     0,000	 65535,000	  7446,154	  7446,154
      3389	    27,112	      8306	     0,000	 65535,000	  7334,154	  7334,154
      3390	    27,120	      8338	     0,000	 65535,000	  7366,154	  7366,154
      3391	    27,128	      8338	     0,000	 65535,000	  7366,154	  7366,154
      3392	    27,136	      8482	     0,000	 65535,000	  7510,154	  7510,154
      3393	    27,144	      8338	     0,000	 65535,000	  7366,154	  7366,154
      3394	    27,152	      8562	     0,000	 65535,000	  7590,154	  7590,154
      3395	    27,160	      8402	     0,000	 65535,000	  7430,154	  7430,154
      3396	    27,168	      8354	     0,000	 65535,000	  7382,154	  7382,154
      3397	    27,176	      8466	     0,000	 65535,000	  7494,154	  7494,154
      3398	    27,184	      8514	     0,000	 65535,000	  7542,154	  7542,154
      3399	    27,192	      8178	     0,000	 65535,000	  7206,154	  7206,154
      3400	    27,200	      8338	     0,000	 65535,000	  7366,154	  7366,154
      3401	    27,208	      8290	     0,000	 65535,000	  7318,154	  7318,154
      3402	    27,216	      8338	     0,000	 65535,000	  7366,154	  7366,154
      3403	    27,224	      8338	     0,000	 65535,000	  7366,154	  7366,154
      3404	    27,232	      8466	     0,000	 65535,000	  7494,154	  7494,154
      3405	    27,240	      8386	     0,000	 65535,000	  7414,154	  7414,154
      3406	    27,248	      8402	     0,000	 65535,000	  7430,154	  7430,154
      3407	    27,256	      8242	     0,000	 65535,000	  7270,154	  7270,154
      3408	    27,264	      8274	     0,000	 65535,000	  7302,154	  7302,154
      3409	    27,272	      8226	     0,000	 65535,000	  7254,154	  7254,154
      3410	    27,280	      8290	     0,000	 65535,000	  7318,154	  7318,154
      3411	    27,288	      8210	     0,000	 65535,000	  7238,154	  7238,154
      3412	    27,296	      8242	     0,000	 65535,000	  7270,154	  7270,154
      3413	    27,304	      7954	     0,000	 65535,000	  6982,154	  6982,154
      3414	    27,312	      7986	     0,000	 65535,000	  7014,154	  7014,154
      3415	    27,320	      7874	     0,000	 65535,000	  6902,154	  6902,154
      3416	    27,328	      7890	     0,000	 65535,000	  6918,154	  6918,154
      3417	    27,336	      7794	     0,000	 65535,000	  6822,154	  6822,154
      3418	    27,344	      7602	     0,000	 65535,000	  6630,154	  6630,154
      3419	    27,352	      7714	     0,000	 65535,000	  6742,154	  6742,154
      3420	    27,360	      7810	     0,000	 65535,000	  6838,154	  6838,154
      3421	    27,368	      7874	     0,000	 65535,000	  6902,154	  6902,154
      3422	    27,376	      7778	     0,000	 65535,000	  6806,154	  6806,154
      3423	    27,384	      7922	     0,000	 65535,000	  6950,154	  6950,154
      3424	    27,392	      8162	     0,000	 65535,000	  7190,154	  7190,154
      3425	    27,400	      8146	     0,000	 65535,000	  7174,154	  7174,154
      3426	    27,408	      8210	     0,000	 65535,000	  7238,154	  7238,154
      3427	    27,416	      8130	     0,000	 65535,000	  7158,154	  7158,154
      3428	    27,424	      8386	     0,000	 65535,000	  7414,154	  7414,154
      3429	    27,432	      8258	     0,000	 65535,000	  7286,154	  7286,154
      3430	    27,440	      8066	     0,000	 65535,000	  7094,154	  7094,154
      3431	    27,448	      8082	     0,000	 65535,000	  7110,154	  7110,154
      3432	    27,456	      8114	     0,000	 65535,000	  7142,154	  7142,154
      3433	    27,464	      8178	     0,000	 65535,000	  7206,154	  7206,154
      3434	    27,472	      8098	     0,000	 65535,000	  7126,154	  7126,154
      3435	    27,480	      7954	     0,000	 65535,000	  6982,154	  6982,154
      3436	    27,488	      8098	     0,000	 65535,000	  7126,154	  7126,154
      3437	    27,496	      8162	     0,000	 65535,000	  7190,154	  7190,154
      3438	    27,504	      8162	     0,000	 65535,000	  7190,154	  7190,154
      3439	    27,512	      7986	     0,000	 65535,000	  7014,154	  7014,154
      3440	    27,520	      8194	     0,000	 65535,000	  7222,154	  7222,154
      3441	    27,528	      8050	     0,000	 65535,000	  7078,154	  7078,154
      3442	    27,536	      8018	     0,000	 65535,000	  7046,154	  7046,154
      3443	    27,544	      7986	     0,000	 65535,000	  7014,154	  7014,154
      3444	    27,552	      8162	     0,000	 65535,000	  7190,154	  7190,154
      3445	    27,560	      8002	     0,000	 65535,000	  7030,154	  7030,154
      3446	    27,568	      8098	     0,000	 65535,000	  7126,154	  7126,154
      3447	    27,576	      8098	     0,000	 65535,000	  7126,154	  7126,154
      3448	    27,584	      8050	     0,000	 65535,000	  7078,154	  7078,154
      3449	    27,592	      8082	     0,000	 65535,000	  7110,154	  7110,154
