"pixel no"	"mm" 	"pixel val" 	"dark frame"	"flat field"	"corrected"	"smoothed"
      1854	    14,832	      3634	     0,000	 65535,000	  2662,154	  2662,154
      1855	    14,840	      3634	     0,000	 65535,000	  2662,154	  2662,154
      1856	    14,848	      3730	     0,000	 65535,000	  2758,154	  2758,154
      1857	    14,856	      3698	     0,000	 65535,000	  2726,154	  2726,154
      1858	    14,864	      3842	     0,000	 65535,000	  2870,154	  2870,154
      1859	    14,872	      3698	     0,000	 65535,000	  2726,154	  2726,154
      1860	    14,880	      3778	     0,000	 65535,000	  2806,154	  2806,154
      1861	    14,888	      3618	     0,000	 65535,000	  2646,154	  2646,154
      1862	    14,896	      3650	     0,000	 65535,000	  2678,154	  2678,154
      1863	    14,904	      3538	     0,000	 65535,000	  2566,154	  2566,154
      1864	    14,912	      3730	     0,000	 65535,000	  2758,154	  2758,154
      1865	    14,920	      3634	     0,000	 65535,000	  2662,154	  2662,154
      1866	    14,928	      3682	     0,000	 65535,000	  2710,154	  2710,154
      1867	    14,936	      3666	     0,000	 65535,000	  2694,154	  2694,154
      1868	    14,944	      3874	     0,000	 65535,000	  2902,154	  2902,154
      1869	    14,952	      3634	     0,000	 65535,000	  2662,154	  2662,154
      1870	    14,960	      3746	     0,000	 65535,000	  2774,154	  2774,154
      1871	    14,968	      3682	     0,000	 65535,000	  2710,154	  2710,154
      1872	    14,976	      3730	     0,000	 65535,000	  2758,154	  2758,154
      1873	    14,984	      3666	     0,000	 65535,000	  2694,154	  2694,154
      1874	    14,992	      3762	     0,000	 65535,000	  2790,154	  2790,154
      1875	    15,000	      3730	     0,000	 65535,000	  2758,154	  2758,154
      1876	    15,008	      3842	     0,000	 65535,000	  2870,154	  2870,154
      1877	    15,016	      3778	     0,000	 65535,000	  2806,154	  2806,154
      1878	    15,024	      3762	     0,000	 65535,000	  2790,154	  2790,154
      1879	    15,032	      3762	     0,000	 65535,000	  2790,154	  2790,154
      1880	    15,040	      3794	     0,000	 65535,000	  2822,154	  2822,154
      1881	    15,048	      3794	     0,000	 65535,000	  2822,154	  2822,154
      1882	    15,056	      3762	     0,000	 65535,000	  2790,154	  2790,154
      1883	    15,064	      3746	     0,000	 65535,000	  2774,154	  2774,154
      1884	    15,072	      3810	     0,000	 65535,000	  2838,154	  2838,154
      1885	    15,080	      3746	     0,000	 65535,000	  2774,154	  2774,154
      1886	    15,088	      3794	     0,000	 65535,000	  2822,154	  2822,154
      1887	    15,096	      3826	     0,000	 65535,000	  2854,154	  2854,154
      1888	    15,104	      3826	     0,000	 65535,000	  2854,154	  2854,154
      1889	    15,112	      3890	     0,000	 65535,000	  2918,154	  2918,154
      1890	    15,120	      3842	     0,000	 65535,000	  2870,154	  2870,154
      1891	    15,128	      3842	     0,000	 65535,000	  2870,154	  2870,154
      1892	    15,136	      3858	     0,000	 65535,000	  2886,154	  2886,154
      1893	    15,144	      3858	     0,000	 65535,000	  2886,154	  2886,154
      1894	    15,152	      3954	     0,000	 65535,000	  2982,154	  2982,154
      1895	    15,160	      3810	     0,000	 65535,000	  2838,154	  2838,154
      1896	    15,168	      3906	     0,000	 65535,000	  2934,154	  2934,154
      1897	    15,176	      3858	     0,000	 65535,000	  2886,154	  2886,154
      1898	    15,184	      4018	     0,000	 65535,000	  3046,154	  3046,154
      1899	    15,192	      3858	     0,000	 65535,000	  2886,154	  2886,154
      1900	    15,200	      3922	     0,000	 65535,000	  2950,154	  2950,154
      1901	    15,208	      3810	     0,000	 65535,000	  2838,154	  2838,154
      1902	    15,216	      3874	     0,000	 65535,000	  2902,154	  2902,154
      1903	    15,224	      3922	     0,000	 65535,000	  2950,154	  2950,154
      1904	    15,232	      3954	     0,000	 65535,000	  2982,154	  2982,154
      1905	    15,240	      3970	     0,000	 65535,000	  2998,154	  2998,154
      1906	    15,248	      4002	     0,000	 65535,000	  3030,154	  3030,154
      1907	    15,256	      3986	     0,000	 65535,000	  3014,154	  3014,154
      1908	    15,264	      4178	     0,000	 65535,000	  3206,154	  3206,154
      1909	    15,272	      4018	     0,000	 65535,000	  3046,154	  3046,154
      1910	    15,280	      4066	     0,000	 65535,000	  3094,154	  3094,154
      1911	    15,288	      4050	     0,000	 65535,000	  3078,154	  3078,154
      1912	    15,296	      4226	     0,000	 65535,000	  3254,154	  3254,154
      1913	    15,304	      4066	     0,000	 65535,000	  3094,154	  3094,154
      1914	    15,312	      4194	     0,000	 65535,000	  3222,154	  3222,154
      1915	    15,320	      4130	     0,000	 65535,000	  3158,154	  3158,154
      1916	    15,328	      4226	     0,000	 65535,000	  3254,154	  3254,154
      1917	    15,336	      4034	     0,000	 65535,000	  3062,154	  3062,154
      1918	    15,344	      4066	     0,000	 65535,000	  3094,154	  3094,154
      1919	    15,352	      4098	     0,000	 65535,000	  3126,154	  3126,154
      1920	    15,360	      4146	     0,000	 65535,000	  3174,154	  3174,154
      1921	    15,368	      4066	     0,000	 65535,000	  3094,154	  3094,154
      1922	    15,376	      4146	     0,000	 65535,000	  3174,154	  3174,154
      1923	    15,384	      4050	     0,000	 65535,000	  3078,154	  3078,154
      1924	    15,392	      4162	     0,000	 65535,000	  3190,154	  3190,154
      1925	    15,400	      4178	     0,000	 65535,000	  3206,154	  3206,154
      1926	    15,408	      4146	     0,000	 65535,000	  3174,154	  3174,154
      1927	    15,416	      4034	     0,000	 65535,000	  3062,154	  3062,154
      1928	    15,424	      4242	     0,000	 65535,000	  3270,154	  3270,154
      1929	    15,432	      4210	     0,000	 65535,000	  3238,154	  3238,154
      1930	    15,440	      4306	     0,000	 65535,000	  3334,154	  3334,154
      1931	    15,448	      4290	     0,000	 65535,000	  3318,154	  3318,154
      1932	    15,456	      4402	     0,000	 65535,000	  3430,154	  3430,154
      1933	    15,464	      4306	     0,000	 65535,000	  3334,154	  3334,154
      1934	    15,472	      4322	     0,000	 65535,000	  3350,154	  3350,154
      1935	    15,480	      4306	     0,000	 65535,000	  3334,154	  3334,154
      1936	    15,488	      4498	     0,000	 65535,000	  3526,154	  3526,154
      1937	    15,496	      4386	     0,000	 65535,000	  3414,154	  3414,154
      1938	    15,504	      4386	     0,000	 65535,000	  3414,154	  3414,154
      1939	    15,512	      4322	     0,000	 65535,000	  3350,154	  3350,154
      1940	    15,520	      4450	     0,000	 65535,000	  3478,154	  3478,154
      1941	    15,528	      4338	     0,000	 65535,000	  3366,154	  3366,154
      1942	    15,536	      4418	     0,000	 65535,000	  3446,154	  3446,154
      1943	    15,544	      4370	     0,000	 65535,000	  3398,154	  3398,154
      1944	    15,552	      4530	     0,000	 65535,000	  3558,154	  3558,154
      1945	    15,560	      4434	     0,000	 65535,000	  3462,154	  3462,154
      1946	    15,568	      4514	     0,000	 65535,000	  3542,154	  3542,154
      1947	    15,576	      4354	     0,000	 65535,000	  3382,154	  3382,154
      1948	    15,584	      4498	     0,000	 65535,000	  3526,154	  3526,154
      1949	    15,592	      4514	     0,000	 65535,000	  3542,154	  3542,154
      1950	    15,600	      4594	     0,000	 65535,000	  3622,154	  3622,154
      1951	    15,608	      4514	     0,000	 65535,000	  3542,154	  3542,154
      1952	    15,616	      4546	     0,000	 65535,000	  3574,154	  3574,154
      1953	    15,624	      4482	     0,000	 65535,000	  3510,154	  3510,154
      1954	    15,632	      4466	     0,000	 65535,000	  3494,154	  3494,154
      1955	    15,640	      4418	     0,000	 65535,000	  3446,154	  3446,154
      1956	    15,648	      4594	     0,000	 65535,000	  3622,154	  3622,154
      1957	    15,656	      4658	     0,000	 65535,000	  3686,154	  3686,154
      1958	    15,664	      4690	     0,000	 65535,000	  3718,154	  3718,154
      1959	    15,672	      4722	     0,000	 65535,000	  3750,154	  3750,154
      1960	    15,680	      4722	     0,000	 65535,000	  3750,154	  3750,154
      1961	    15,688	      4562	     0,000	 65535,000	  3590,154	  3590,154
      1962	    15,696	      4482	     0,000	 65535,000	  3510,154	  3510,154
      1963	    15,704	      4306	     0,000	 65535,000	  3334,154	  3334,154
      1964	    15,712	      4354	     0,000	 65535,000	  3382,154	  3382,154
      1965	    15,720	      4258	     0,000	 65535,000	  3286,154	  3286,154
      1966	    15,728	      4274	     0,000	 65535,000	  3302,154	  3302,154
      1967	    15,736	      4178	     0,000	 65535,000	  3206,154	  3206,154
      1968	    15,744	      4338	     0,000	 65535,000	  3366,154	  3366,154
      1969	    15,752	      4306	     0,000	 65535,000	  3334,154	  3334,154
      1970	    15,760	      4498	     0,000	 65535,000	  3526,154	  3526,154
      1971	    15,768	      4482	     0,000	 65535,000	  3510,154	  3510,154
      1972	    15,776	      4674	     0,000	 65535,000	  3702,154	  3702,154
      1973	    15,784	      4674	     0,000	 65535,000	  3702,154	  3702,154
      1974	    15,792	      4786	     0,000	 65535,000	  3814,154	  3814,154
      1975	    15,800	      4898	     0,000	 65535,000	  3926,154	  3926,154
      1976	    15,808	      4946	     0,000	 65535,000	  3974,154	  3974,154
      1977	    15,816	      5058	     0,000	 65535,000	  4086,154	  4086,154
      1978	    15,824	      4946	     0,000	 65535,000	  3974,154	  3974,154
      1979	    15,832	      4962	     0,000	 65535,000	  3990,154	  3990,154
      1980	    15,840	      4818	     0,000	 65535,000	  3846,154	  3846,154
      1981	    15,848	      4850	     0,000	 65535,000	  3878,154	  3878,154
      1982	    15,856	      4930	     0,000	 65535,000	  3958,154	  3958,154
      1983	    15,864	      4882	     0,000	 65535,000	  3910,154	  3910,154
      1984	    15,872	      4946	     0,000	 65535,000	  3974,154	  3974,154
      1985	    15,880	      4914	     0,000	 65535,000	  3942,154	  3942,154
      1986	    15,888	      4930	     0,000	 65535,000	  3958,154	  3958,154
      1987	    15,896	      4818	     0,000	 65535,000	  3846,154	  3846,154
      1988	    15,904	      5042	     0,000	 65535,000	  4070,154	  4070,154
      1989	    15,912	      5122	     0,000	 65535,000	  4150,154	  4150,154
      1990	    15,920	      5074	     0,000	 65535,000	  4102,154	  4102,154
      1991	    15,928	      5090	     0,000	 65535,000	  4118,154	  4118,154
      1992	    15,936	      5122	     0,000	 65535,000	  4150,154	  4150,154
      1993	    15,944	      5138	     0,000	 65535,000	  4166,154	  4166,154
      1994	    15,952	      5170	     0,000	 65535,000	  4198,154	  4198,154
      1995	    15,960	      5218	     0,000	 65535,000	  4246,154	  4246,154
      1996	    15,968	      5138	     0,000	 65535,000	  4166,154	  4166,154
      1997	    15,976	      5122	     0,000	 65535,000	  4150,154	  4150,154
      1998	    15,984	      5106	     0,000	 65535,000	  4134,154	  4134,154
      1999	    15,992	      5026	     0,000	 65535,000	  4054,154	  4054,154
      2000	    16,000	      5122	     0,000	 65535,000	  4150,154	  4150,154
      2001	    16,008	      5058	     0,000	 65535,000	  4086,154	  4086,154
      2002	    16,016	      5042	     0,000	 65535,000	  4070,154	  4070,154
      2003	    16,024	      5058	     0,000	 65535,000	  4086,154	  4086,154
      2004	    16,032	      5090	     0,000	 65535,000	  4118,154	  4118,154
      2005	    16,040	      5074	     0,000	 65535,000	  4102,154	  4102,154
      2006	    16,048	      5218	     0,000	 65535,000	  4246,154	  4246,154
      2007	    16,056	      5282	     0,000	 65535,000	  4310,154	  4310,154
      2008	    16,064	      5282	     0,000	 65535,000	  4310,154	  4310,154
      2009	    16,072	      5298	     0,000	 65535,000	  4326,154	  4326,154
      2010	    16,080	      5474	     0,000	 65535,000	  4502,154	  4502,154
      2011	    16,088	      5394	     0,000	 65535,000	  4422,154	  4422,154
      2012	    16,096	      5490	     0,000	 65535,000	  4518,154	  4518,154
      2013	    16,104	      5410	     0,000	 65535,000	  4438,154	  4438,154
      2014	    16,112	      5474	     0,000	 65535,000	  4502,154	  4502,154
      2015	    16,120	      5314	     0,000	 65535,000	  4342,154	  4342,154
      2016	    16,128	      5378	     0,000	 65535,000	  4406,154	  4406,154
      2017	    16,136	      5362	     0,000	 65535,000	  4390,154	  4390,154
      2018	    16,144	      5314	     0,000	 65535,000	  4342,154	  4342,154
      2019	    16,152	      5154	     0,000	 65535,000	  4182,154	  4182,154
      2020	    16,160	      5170	     0,000	 65535,000	  4198,154	  4198,154
      2021	    16,168	      5122	     0,000	 65535,000	  4150,154	  4150,154
      2022	    16,176	      5058	     0,000	 65535,000	  4086,154	  4086,154
      2023	    16,184	      5058	     0,000	 65535,000	  4086,154	  4086,154
      2024	    16,192	      5250	     0,000	 65535,000	  4278,154	  4278,154
      2025	    16,200	      5266	     0,000	 65535,000	  4294,154	  4294,154
      2026	    16,208	      5362	     0,000	 65535,000	  4390,154	  4390,154
      2027	    16,216	      5394	     0,000	 65535,000	  4422,154	  4422,154
      2028	    16,224	      5570	     0,000	 65535,000	  4598,154	  4598,154
      2029	    16,232	      5570	     0,000	 65535,000	  4598,154	  4598,154
      2030	    16,240	      5714	     0,000	 65535,000	  4742,154	  4742,154
      2031	    16,248	      5634	     0,000	 65535,000	  4662,154	  4662,154
      2032	    16,256	      5650	     0,000	 65535,000	  4678,154	  4678,154
      2033	    16,264	      5586	     0,000	 65535,000	  4614,154	  4614,154
      2034	    16,272	      5730	     0,000	 65535,000	  4758,154	  4758,154
      2035	    16,280	      5746	     0,000	 65535,000	  4774,154	  4774,154
      2036	    16,288	      5746	     0,000	 65535,000	  4774,154	  4774,154
      2037	    16,296	      5778	     0,000	 65535,000	  4806,154	  4806,154
      2038	    16,304	      5714	     0,000	 65535,000	  4742,154	  4742,154
      2039	    16,312	      5810	     0,000	 65535,000	  4838,154	  4838,154
      2040	    16,320	      5778	     0,000	 65535,000	  4806,154	  4806,154
      2041	    16,328	      5778	     0,000	 65535,000	  4806,154	  4806,154
      2042	    16,336	      5810	     0,000	 65535,000	  4838,154	  4838,154
      2043	    16,344	      5650	     0,000	 65535,000	  4678,154	  4678,154
      2044	    16,352	      5698	     0,000	 65535,000	  4726,154	  4726,154
      2045	    16,360	      5730	     0,000	 65535,000	  4758,154	  4758,154
      2046	    16,368	      5714	     0,000	 65535,000	  4742,154	  4742,154
      2047	    16,376	      5682	     0,000	 65535,000	  4710,154	  4710,154
      2048	    16,384	      5586	     0,000	 65535,000	  4614,154	  4614,154
      2049	    16,392	      5506	     0,000	 65535,000	  4534,154	  4534,154
      2050	    16,400	      5586	     0,000	 65535,000	  4614,154	  4614,154
      2051	    16,408	      5538	     0,000	 65535,000	  4566,154	  4566,154
      2052	    16,416	      5586	     0,000	 65535,000	  4614,154	  4614,154
      2053	    16,424	      5682	     0,000	 65535,000	  4710,154	  4710,154
      2054	    16,432	      5682	     0,000	 65535,000	  4710,154	  4710,154
      2055	    16,440	      5650	     0,000	 65535,000	  4678,154	  4678,154
      2056	    16,448	      5874	     0,000	 65535,000	  4902,154	  4902,154
      2057	    16,456	      5858	     0,000	 65535,000	  4886,154	  4886,154
      2058	    16,464	      6002	     0,000	 65535,000	  5030,154	  5030,154
      2059	    16,472	      6002	     0,000	 65535,000	  5030,154	  5030,154
      2060	    16,480	      6050	     0,000	 65535,000	  5078,154	  5078,154
      2061	    16,488	      5890	     0,000	 65535,000	  4918,154	  4918,154
      2062	    16,496	      6114	     0,000	 65535,000	  5142,154	  5142,154
      2063	    16,504	      6018	     0,000	 65535,000	  5046,154	  5046,154
      2064	    16,512	      5938	     0,000	 65535,000	  4966,154	  4966,154
      2065	    16,520	      5874	     0,000	 65535,000	  4902,154	  4902,154
      2066	    16,528	      5954	     0,000	 65535,000	  4982,154	  4982,154
      2067	    16,536	      5858	     0,000	 65535,000	  4886,154	  4886,154
      2068	    16,544	      6050	     0,000	 65535,000	  5078,154	  5078,154
      2069	    16,552	      6018	     0,000	 65535,000	  5046,154	  5046,154
      2070	    16,560	      6034	     0,000	 65535,000	  5062,154	  5062,154
      2071	    16,568	      6002	     0,000	 65535,000	  5030,154	  5030,154
      2072	    16,576	      6146	     0,000	 65535,000	  5174,154	  5174,154
      2073	    16,584	      6162	     0,000	 65535,000	  5190,154	  5190,154
      2074	    16,592	      6258	     0,000	 65535,000	  5286,154	  5286,154
      2075	    16,600	      6082	     0,000	 65535,000	  5110,154	  5110,154
      2076	    16,608	      6082	     0,000	 65535,000	  5110,154	  5110,154
      2077	    16,616	      6098	     0,000	 65535,000	  5126,154	  5126,154
      2078	    16,624	      6130	     0,000	 65535,000	  5158,154	  5158,154
      2079	    16,632	      6130	     0,000	 65535,000	  5158,154	  5158,154
      2080	    16,640	      6210	     0,000	 65535,000	  5238,154	  5238,154
      2081	    16,648	      6226	     0,000	 65535,000	  5254,154	  5254,154
      2082	    16,656	      6226	     0,000	 65535,000	  5254,154	  5254,154
      2083	    16,664	      6146	     0,000	 65535,000	  5174,154	  5174,154
      2084	    16,672	      6194	     0,000	 65535,000	  5222,154	  5222,154
      2085	    16,680	      6114	     0,000	 65535,000	  5142,154	  5142,154
      2086	    16,688	      6178	     0,000	 65535,000	  5206,154	  5206,154
      2087	    16,696	      6210	     0,000	 65535,000	  5238,154	  5238,154
      2088	    16,704	      6258	     0,000	 65535,000	  5286,154	  5286,154
      2089	    16,712	      6258	     0,000	 65535,000	  5286,154	  5286,154
      2090	    16,720	      6370	     0,000	 65535,000	  5398,154	  5398,154
      2091	    16,728	      6274	     0,000	 65535,000	  5302,154	  5302,154
      2092	    16,736	      6386	     0,000	 65535,000	  5414,154	  5414,154
      2093	    16,744	      6354	     0,000	 65535,000	  5382,154	  5382,154
      2094	    16,752	      6322	     0,000	 65535,000	  5350,154	  5350,154
      2095	    16,760	      6418	     0,000	 65535,000	  5446,154	  5446,154
      2096	    16,768	      6402	     0,000	 65535,000	  5430,154	  5430,154
      2097	    16,776	      6322	     0,000	 65535,000	  5350,154	  5350,154
      2098	    16,784	      6274	     0,000	 65535,000	  5302,154	  5302,154
      2099	    16,792	      6258	     0,000	 65535,000	  5286,154	  5286,154
      2100	    16,800	      6450	     0,000	 65535,000	  5478,154	  5478,154
      2101	    16,808	      6242	     0,000	 65535,000	  5270,154	  5270,154
      2102	    16,816	      6402	     0,000	 65535,000	  5430,154	  5430,154
      2103	    16,824	      6338	     0,000	 65535,000	  5366,154	  5366,154
      2104	    16,832	      6466	     0,000	 65535,000	  5494,154	  5494,154
      2105	    16,840	      6386	     0,000	 65535,000	  5414,154	  5414,154
      2106	    16,848	      6466	     0,000	 65535,000	  5494,154	  5494,154
      2107	    16,856	      6306	     0,000	 65535,000	  5334,154	  5334,154
      2108	    16,864	      6322	     0,000	 65535,000	  5350,154	  5350,154
      2109	    16,872	      6290	     0,000	 65535,000	  5318,154	  5318,154
      2110	    16,880	      6402	     0,000	 65535,000	  5430,154	  5430,154
      2111	    16,888	      6354	     0,000	 65535,000	  5382,154	  5382,154
      2112	    16,896	      6354	     0,000	 65535,000	  5382,154	  5382,154
      2113	    16,904	      6434	     0,000	 65535,000	  5462,154	  5462,154
      2114	    16,912	      6498	     0,000	 65535,000	  5526,154	  5526,154
      2115	    16,920	      6322	     0,000	 65535,000	  5350,154	  5350,154
      2116	    16,928	      6514	     0,000	 65535,000	  5542,154	  5542,154
      2117	    16,936	      6322	     0,000	 65535,000	  5350,154	  5350,154
      2118	    16,944	      6418	     0,000	 65535,000	  5446,154	  5446,154
      2119	    16,952	      6434	     0,000	 65535,000	  5462,154	  5462,154
      2120	    16,960	      6434	     0,000	 65535,000	  5462,154	  5462,154
      2121	    16,968	      6370	     0,000	 65535,000	  5398,154	  5398,154
      2122	    16,976	      6466	     0,000	 65535,000	  5494,154	  5494,154
      2123	    16,984	      6530	     0,000	 65535,000	  5558,154	  5558,154
      2124	    16,992	      6530	     0,000	 65535,000	  5558,154	  5558,154
      2125	    17,000	      6466	     0,000	 65535,000	  5494,154	  5494,154
      2126	    17,008	      6418	     0,000	 65535,000	  5446,154	  5446,154
      2127	    17,016	      6482	     0,000	 65535,000	  5510,154	  5510,154
      2128	    17,024	      6498	     0,000	 65535,000	  5526,154	  5526,154
      2129	    17,032	      6610	     0,000	 65535,000	  5638,154	  5638,154
      2130	    17,040	      6642	     0,000	 65535,000	  5670,154	  5670,154
      2131	    17,048	      6658	     0,000	 65535,000	  5686,154	  5686,154
      2132	    17,056	      6610	     0,000	 65535,000	  5638,154	  5638,154
      2133	    17,064	      6514	     0,000	 65535,000	  5542,154	  5542,154
      2134	    17,072	      6658	     0,000	 65535,000	  5686,154	  5686,154
      2135	    17,080	      6514	     0,000	 65535,000	  5542,154	  5542,154
      2136	    17,088	      6578	     0,000	 65535,000	  5606,154	  5606,154
      2137	    17,096	      6562	     0,000	 65535,000	  5590,154	  5590,154
      2138	    17,104	      6578	     0,000	 65535,000	  5606,154	  5606,154
      2139	    17,112	      6610	     0,000	 65535,000	  5638,154	  5638,154
      2140	    17,120	      6514	     0,000	 65535,000	  5542,154	  5542,154
      2141	    17,128	      6546	     0,000	 65535,000	  5574,154	  5574,154
      2142	    17,136	      6738	     0,000	 65535,000	  5766,154	  5766,154
      2143	    17,144	      6658	     0,000	 65535,000	  5686,154	  5686,154
      2144	    17,152	      6562	     0,000	 65535,000	  5590,154	  5590,154
      2145	    17,160	      6450	     0,000	 65535,000	  5478,154	  5478,154
      2146	    17,168	      6674	     0,000	 65535,000	  5702,154	  5702,154
      2147	    17,176	      6450	     0,000	 65535,000	  5478,154	  5478,154
      2148	    17,184	      6626	     0,000	 65535,000	  5654,154	  5654,154
      2149	    17,192	      6578	     0,000	 65535,000	  5606,154	  5606,154
      2150	    17,200	      6642	     0,000	 65535,000	  5670,154	  5670,154
      2151	    17,208	      6530	     0,000	 65535,000	  5558,154	  5558,154
      2152	    17,216	      6466	     0,000	 65535,000	  5494,154	  5494,154
      2153	    17,224	      6338	     0,000	 65535,000	  5366,154	  5366,154
      2154	    17,232	      6306	     0,000	 65535,000	  5334,154	  5334,154
      2155	    17,240	      6194	     0,000	 65535,000	  5222,154	  5222,154
      2156	    17,248	      6178	     0,000	 65535,000	  5206,154	  5206,154
      2157	    17,256	      6002	     0,000	 65535,000	  5030,154	  5030,154
      2158	    17,264	      5938	     0,000	 65535,000	  4966,154	  4966,154
      2159	    17,272	      5970	     0,000	 65535,000	  4998,154	  4998,154
      2160	    17,280	      6114	     0,000	 65535,000	  5142,154	  5142,154
      2161	    17,288	      6018	     0,000	 65535,000	  5046,154	  5046,154
      2162	    17,296	      6146	     0,000	 65535,000	  5174,154	  5174,154
      2163	    17,304	      6258	     0,000	 65535,000	  5286,154	  5286,154
      2164	    17,312	      6418	     0,000	 65535,000	  5446,154	  5446,154
      2165	    17,320	      6530	     0,000	 65535,000	  5558,154	  5558,154
      2166	    17,328	      6626	     0,000	 65535,000	  5654,154	  5654,154
      2167	    17,336	      6642	     0,000	 65535,000	  5670,154	  5670,154
      2168	    17,344	      6690	     0,000	 65535,000	  5718,154	  5718,154
      2169	    17,352	      6658	     0,000	 65535,000	  5686,154	  5686,154
      2170	    17,360	      6642	     0,000	 65535,000	  5670,154	  5670,154
      2171	    17,368	      6578	     0,000	 65535,000	  5606,154	  5606,154
      2172	    17,376	      6690	     0,000	 65535,000	  5718,154	  5718,154
      2173	    17,384	      6674	     0,000	 65535,000	  5702,154	  5702,154
      2174	    17,392	      6642	     0,000	 65535,000	  5670,154	  5670,154
      2175	    17,400	      6722	     0,000	 65535,000	  5750,154	  5750,154
      2176	    17,408	      6658	     0,000	 65535,000	  5686,154	  5686,154
      2177	    17,416	      6546	     0,000	 65535,000	  5574,154	  5574,154
      2178	    17,424	      6658	     0,000	 65535,000	  5686,154	  5686,154
      2179	    17,432	      6498	     0,000	 65535,000	  5526,154	  5526,154
      2180	    17,440	      6434	     0,000	 65535,000	  5462,154	  5462,154
      2181	    17,448	      6274	     0,000	 65535,000	  5302,154	  5302,154
      2182	    17,456	      6258	     0,000	 65535,000	  5286,154	  5286,154
      2183	    17,464	      6290	     0,000	 65535,000	  5318,154	  5318,154
      2184	    17,472	      6226	     0,000	 65535,000	  5254,154	  5254,154
      2185	    17,480	      6098	     0,000	 65535,000	  5126,154	  5126,154
      2186	    17,488	      6386	     0,000	 65535,000	  5414,154	  5414,154
      2187	    17,496	      6194	     0,000	 65535,000	  5222,154	  5222,154
      2188	    17,504	      6386	     0,000	 65535,000	  5414,154	  5414,154
      2189	    17,512	      6322	     0,000	 65535,000	  5350,154	  5350,154
      2190	    17,520	      6418	     0,000	 65535,000	  5446,154	  5446,154
      2191	    17,528	      6498	     0,000	 65535,000	  5526,154	  5526,154
      2192	    17,536	      6658	     0,000	 65535,000	  5686,154	  5686,154
      2193	    17,544	      6658	     0,000	 65535,000	  5686,154	  5686,154
      2194	    17,552	      6770	     0,000	 65535,000	  5798,154	  5798,154
      2195	    17,560	      6770	     0,000	 65535,000	  5798,154	  5798,154
      2196	    17,568	      6818	     0,000	 65535,000	  5846,154	  5846,154
      2197	    17,576	      6706	     0,000	 65535,000	  5734,154	  5734,154
      2198	    17,584	      6850	     0,000	 65535,000	  5878,154	  5878,154
      2199	    17,592	      6754	     0,000	 65535,000	  5782,154	  5782,154
      2200	    17,600	      6754	     0,000	 65535,000	  5782,154	  5782,154
      2201	    17,608	      6562	     0,000	 65535,000	  5590,154	  5590,154
      2202	    17,616	      6754	     0,000	 65535,000	  5782,154	  5782,154
      2203	    17,624	      6514	     0,000	 65535,000	  5542,154	  5542,154
      2204	    17,632	      6658	     0,000	 65535,000	  5686,154	  5686,154
      2205	    17,640	      6626	     0,000	 65535,000	  5654,154	  5654,154
      2206	    17,648	      6722	     0,000	 65535,000	  5750,154	  5750,154
      2207	    17,656	      6562	     0,000	 65535,000	  5590,154	  5590,154
      2208	    17,664	      6642	     0,000	 65535,000	  5670,154	  5670,154
      2209	    17,672	      6658	     0,000	 65535,000	  5686,154	  5686,154
      2210	    17,680	      6738	     0,000	 65535,000	  5766,154	  5766,154
      2211	    17,688	      6722	     0,000	 65535,000	  5750,154	  5750,154
      2212	    17,696	      6818	     0,000	 65535,000	  5846,154	  5846,154
      2213	    17,704	      6658	     0,000	 65535,000	  5686,154	  5686,154
      2214	    17,712	      6770	     0,000	 65535,000	  5798,154	  5798,154
      2215	    17,720	      6770	     0,000	 65535,000	  5798,154	  5798,154
      2216	    17,728	      6754	     0,000	 65535,000	  5782,154	  5782,154
      2217	    17,736	      6690	     0,000	 65535,000	  5718,154	  5718,154
      2218	    17,744	      6898	     0,000	 65535,000	  5926,154	  5926,154
      2219	    17,752	      6770	     0,000	 65535,000	  5798,154	  5798,154
      2220	    17,760	      6786	     0,000	 65535,000	  5814,154	  5814,154
      2221	    17,768	      6754	     0,000	 65535,000	  5782,154	  5782,154
      2222	    17,776	      6802	     0,000	 65535,000	  5830,154	  5830,154
      2223	    17,784	      6594	     0,000	 65535,000	  5622,154	  5622,154
      2224	    17,792	      6674	     0,000	 65535,000	  5702,154	  5702,154
      2225	    17,800	      6610	     0,000	 65535,000	  5638,154	  5638,154
      2226	    17,808	      6754	     0,000	 65535,000	  5782,154	  5782,154
      2227	    17,816	      6626	     0,000	 65535,000	  5654,154	  5654,154
      2228	    17,824	      6674	     0,000	 65535,000	  5702,154	  5702,154
      2229	    17,832	      6690	     0,000	 65535,000	  5718,154	  5718,154
      2230	    17,840	      6690	     0,000	 65535,000	  5718,154	  5718,154
      2231	    17,848	      6690	     0,000	 65535,000	  5718,154	  5718,154
      2232	    17,856	      6786	     0,000	 65535,000	  5814,154	  5814,154
      2233	    17,864	      6610	     0,000	 65535,000	  5638,154	  5638,154
      2234	    17,872	      6738	     0,000	 65535,000	  5766,154	  5766,154
      2235	    17,880	      6674	     0,000	 65535,000	  5702,154	  5702,154
      2236	    17,888	      6882	     0,000	 65535,000	  5910,154	  5910,154
      2237	    17,896	      6802	     0,000	 65535,000	  5830,154	  5830,154
      2238	    17,904	      6882	     0,000	 65535,000	  5910,154	  5910,154
      2239	    17,912	      6818	     0,000	 65535,000	  5846,154	  5846,154
      2240	    17,920	      6786	     0,000	 65535,000	  5814,154	  5814,154
