"pixel no"	"mm" 	"pixel val" 	"dark frame"	"flat field"	"corrected"	"smoothed"
      2831	    22,648	     18162	     0,000	 65535,000	 17212,308	 17212,308
      2832	    22,656	     18386	     0,000	 65535,000	 17436,308	 17436,308
      2833	    22,664	     18306	     0,000	 65535,000	 17356,308	 17356,308
      2834	    22,672	     18274	     0,000	 65535,000	 17324,308	 17324,308
      2835	    22,680	     18322	     0,000	 65535,000	 17372,308	 17372,308
      2836	    22,688	     18242	     0,000	 65535,000	 17292,308	 17292,308
      2837	    22,696	     18034	     0,000	 65535,000	 17084,308	 17084,308
      2838	    22,704	     17842	     0,000	 65535,000	 16892,308	 16892,308
      2839	    22,712	     17698	     0,000	 65535,000	 16748,308	 16748,308
      2840	    22,720	     17410	     0,000	 65535,000	 16460,308	 16460,308
      2841	    22,728	     17506	     0,000	 65535,000	 16556,308	 16556,308
      2842	    22,736	     17618	     0,000	 65535,000	 16668,308	 16668,308
      2843	    22,744	     17618	     0,000	 65535,000	 16668,308	 16668,308
      2844	    22,752	     17746	     0,000	 65535,000	 16796,308	 16796,308
      2845	    22,760	     17826	     0,000	 65535,000	 16876,308	 16876,308
      2846	    22,768	     18130	     0,000	 65535,000	 17180,308	 17180,308
      2847	    22,776	     18242	     0,000	 65535,000	 17292,308	 17292,308
      2848	    22,784	     18482	     0,000	 65535,000	 17532,308	 17532,308
      2849	    22,792	     18354	     0,000	 65535,000	 17404,308	 17404,308
      2850	    22,800	     18642	     0,000	 65535,000	 17692,308	 17692,308
      2851	    22,808	     18706	     0,000	 65535,000	 17756,308	 17756,308
      2852	    22,816	     18930	     0,000	 65535,000	 17980,308	 17980,308
      2853	    22,824	     18770	     0,000	 65535,000	 17820,308	 17820,308
      2854	    22,832	     18802	     0,000	 65535,000	 17852,308	 17852,308
      2855	    22,840	     18658	     0,000	 65535,000	 17708,308	 17708,308
      2856	    22,848	     18658	     0,000	 65535,000	 17708,308	 17708,308
      2857	    22,856	     18594	     0,000	 65535,000	 17644,308	 17644,308
      2858	    22,864	     18802	     0,000	 65535,000	 17852,308	 17852,308
      2859	    22,872	     18802	     0,000	 65535,000	 17852,308	 17852,308
      2860	    22,880	     18786	     0,000	 65535,000	 17836,308	 17836,308
      2861	    22,888	     18770	     0,000	 65535,000	 17820,308	 17820,308
      2862	    22,896	     18770	     0,000	 65535,000	 17820,308	 17820,308
      2863	    22,904	     18738	     0,000	 65535,000	 17788,308	 17788,308
      2864	    22,912	     18770	     0,000	 65535,000	 17820,308	 17820,308
      2865	    22,920	     18642	     0,000	 65535,000	 17692,308	 17692,308
      2866	    22,928	     18642	     0,000	 65535,000	 17692,308	 17692,308
      2867	    22,936	     18562	     0,000	 65535,000	 17612,308	 17612,308
      2868	    22,944	     18578	     0,000	 65535,000	 17628,308	 17628,308
      2869	    22,952	     18738	     0,000	 65535,000	 17788,308	 17788,308
      2870	    22,960	     18770	     0,000	 65535,000	 17820,308	 17820,308
      2871	    22,968	     18690	     0,000	 65535,000	 17740,308	 17740,308
      2872	    22,976	     18834	     0,000	 65535,000	 17884,308	 17884,308
      2873	    22,984	     18530	     0,000	 65535,000	 17580,308	 17580,308
      2874	    22,992	     18562	     0,000	 65535,000	 17612,308	 17612,308
      2875	    23,000	     18594	     0,000	 65535,000	 17644,308	 17644,308
      2876	    23,008	     18738	     0,000	 65535,000	 17788,308	 17788,308
      2877	    23,016	     18706	     0,000	 65535,000	 17756,308	 17756,308
      2878	    23,024	     18738	     0,000	 65535,000	 17788,308	 17788,308
      2879	    23,032	     18706	     0,000	 65535,000	 17756,308	 17756,308
      2880	    23,040	     18578	     0,000	 65535,000	 17628,308	 17628,308
      2881	    23,048	     18706	     0,000	 65535,000	 17756,308	 17756,308
      2882	    23,056	     18914	     0,000	 65535,000	 17964,308	 17964,308
      2883	    23,064	     18834	     0,000	 65535,000	 17884,308	 17884,308
      2884	    23,072	     18850	     0,000	 65535,000	 17900,308	 17900,308
      2885	    23,080	     18994	     0,000	 65535,000	 18044,308	 18044,308
      2886	    23,088	     18994	     0,000	 65535,000	 18044,308	 18044,308
      2887	    23,096	     18786	     0,000	 65535,000	 17836,308	 17836,308
      2888	    23,104	     18786	     0,000	 65535,000	 17836,308	 17836,308
      2889	    23,112	     18914	     0,000	 65535,000	 17964,308	 17964,308
      2890	    23,120	     18834	     0,000	 65535,000	 17884,308	 17884,308
      2891	    23,128	     18866	     0,000	 65535,000	 17916,308	 17916,308
      2892	    23,136	     19026	     0,000	 65535,000	 18076,308	 18076,308
      2893	    23,144	     18882	     0,000	 65535,000	 17932,308	 17932,308
      2894	    23,152	     18850	     0,000	 65535,000	 17900,308	 17900,308
      2895	    23,160	     18818	     0,000	 65535,000	 17868,308	 17868,308
      2896	    23,168	     18946	     0,000	 65535,000	 17996,308	 17996,308
      2897	    23,176	     18834	     0,000	 65535,000	 17884,308	 17884,308
      2898	    23,184	     18786	     0,000	 65535,000	 17836,308	 17836,308
      2899	    23,192	     18866	     0,000	 65535,000	 17916,308	 17916,308
      2900	    23,200	     18946	     0,000	 65535,000	 17996,308	 17996,308
      2901	    23,208	     18930	     0,000	 65535,000	 17980,308	 17980,308
      2902	    23,216	     18850	     0,000	 65535,000	 17900,308	 17900,308
      2903	    23,224	     18786	     0,000	 65535,000	 17836,308	 17836,308
      2904	    23,232	     19138	     0,000	 65535,000	 18188,308	 18188,308
      2905	    23,240	     18898	     0,000	 65535,000	 17948,308	 17948,308
      2906	    23,248	     18850	     0,000	 65535,000	 17900,308	 17900,308
      2907	    23,256	     18866	     0,000	 65535,000	 17916,308	 17916,308
      2908	    23,264	     18914	     0,000	 65535,000	 17964,308	 17964,308
      2909	    23,272	     18834	     0,000	 65535,000	 17884,308	 17884,308
      2910	    23,280	     18802	     0,000	 65535,000	 17852,308	 17852,308
      2911	    23,288	     18946	     0,000	 65535,000	 17996,308	 17996,308
      2912	    23,296	     19026	     0,000	 65535,000	 18076,308	 18076,308
      2913	    23,304	     18962	     0,000	 65535,000	 18012,308	 18012,308
      2914	    23,312	     19090	     0,000	 65535,000	 18140,308	 18140,308
      2915	    23,320	     18834	     0,000	 65535,000	 17884,308	 17884,308
      2916	    23,328	     18898	     0,000	 65535,000	 17948,308	 17948,308
      2917	    23,336	     18946	     0,000	 65535,000	 17996,308	 17996,308
      2918	    23,344	     19090	     0,000	 65535,000	 18140,308	 18140,308
      2919	    23,352	     18882	     0,000	 65535,000	 17932,308	 17932,308
      2920	    23,360	     18898	     0,000	 65535,000	 17948,308	 17948,308
      2921	    23,368	     18898	     0,000	 65535,000	 17948,308	 17948,308
      2922	    23,376	     18994	     0,000	 65535,000	 18044,308	 18044,308
      2923	    23,384	     19010	     0,000	 65535,000	 18060,308	 18060,308
      2924	    23,392	     19026	     0,000	 65535,000	 18076,308	 18076,308
      2925	    23,400	     18946	     0,000	 65535,000	 17996,308	 17996,308
      2926	    23,408	     18850	     0,000	 65535,000	 17900,308	 17900,308
      2927	    23,416	     18706	     0,000	 65535,000	 17756,308	 17756,308
      2928	    23,424	     18722	     0,000	 65535,000	 17772,308	 17772,308
      2929	    23,432	     18754	     0,000	 65535,000	 17804,308	 17804,308
      2930	    23,440	     18850	     0,000	 65535,000	 17900,308	 17900,308
      2931	    23,448	     19010	     0,000	 65535,000	 18060,308	 18060,308
      2932	    23,456	     18914	     0,000	 65535,000	 17964,308	 17964,308
      2933	    23,464	     18946	     0,000	 65535,000	 17996,308	 17996,308
      2934	    23,472	     18802	     0,000	 65535,000	 17852,308	 17852,308
      2935	    23,480	     18834	     0,000	 65535,000	 17884,308	 17884,308
      2936	    23,488	     18866	     0,000	 65535,000	 17916,308	 17916,308
      2937	    23,496	     18722	     0,000	 65535,000	 17772,308	 17772,308
      2938	    23,504	     18850	     0,000	 65535,000	 17900,308	 17900,308
      2939	    23,512	     18802	     0,000	 65535,000	 17852,308	 17852,308
      2940	    23,520	     18770	     0,000	 65535,000	 17820,308	 17820,308
      2941	    23,528	     18834	     0,000	 65535,000	 17884,308	 17884,308
      2942	    23,536	     18850	     0,000	 65535,000	 17900,308	 17900,308
      2943	    23,544	     18898	     0,000	 65535,000	 17948,308	 17948,308
      2944	    23,552	     18962	     0,000	 65535,000	 18012,308	 18012,308
      2945	    23,560	     19010	     0,000	 65535,000	 18060,308	 18060,308
      2946	    23,568	     19106	     0,000	 65535,000	 18156,308	 18156,308
      2947	    23,576	     18866	     0,000	 65535,000	 17916,308	 17916,308
      2948	    23,584	     18946	     0,000	 65535,000	 17996,308	 17996,308
      2949	    23,592	     18914	     0,000	 65535,000	 17964,308	 17964,308
      2950	    23,600	     18786	     0,000	 65535,000	 17836,308	 17836,308
      2951	    23,608	     18674	     0,000	 65535,000	 17724,308	 17724,308
      2952	    23,616	     18818	     0,000	 65535,000	 17868,308	 17868,308
      2953	    23,624	     18514	     0,000	 65535,000	 17564,308	 17564,308
      2954	    23,632	     18450	     0,000	 65535,000	 17500,308	 17500,308
      2955	    23,640	     18514	     0,000	 65535,000	 17564,308	 17564,308
      2956	    23,648	     18642	     0,000	 65535,000	 17692,308	 17692,308
      2957	    23,656	     18562	     0,000	 65535,000	 17612,308	 17612,308
      2958	    23,664	     18674	     0,000	 65535,000	 17724,308	 17724,308
      2959	    23,672	     18386	     0,000	 65535,000	 17436,308	 17436,308
      2960	    23,680	     18578	     0,000	 65535,000	 17628,308	 17628,308
      2961	    23,688	     18562	     0,000	 65535,000	 17612,308	 17612,308
      2962	    23,696	     18690	     0,000	 65535,000	 17740,308	 17740,308
      2963	    23,704	     18578	     0,000	 65535,000	 17628,308	 17628,308
      2964	    23,712	     18594	     0,000	 65535,000	 17644,308	 17644,308
      2965	    23,720	     18626	     0,000	 65535,000	 17676,308	 17676,308
      2966	    23,728	     18594	     0,000	 65535,000	 17644,308	 17644,308
      2967	    23,736	     18610	     0,000	 65535,000	 17660,308	 17660,308
      2968	    23,744	     18642	     0,000	 65535,000	 17692,308	 17692,308
      2969	    23,752	     18674	     0,000	 65535,000	 17724,308	 17724,308
      2970	    23,760	     18530	     0,000	 65535,000	 17580,308	 17580,308
      2971	    23,768	     18210	     0,000	 65535,000	 17260,308	 17260,308
      2972	    23,776	     18482	     0,000	 65535,000	 17532,308	 17532,308
      2973	    23,784	     18578	     0,000	 65535,000	 17628,308	 17628,308
      2974	    23,792	     18578	     0,000	 65535,000	 17628,308	 17628,308
      2975	    23,800	     18386	     0,000	 65535,000	 17436,308	 17436,308
      2976	    23,808	     18450	     0,000	 65535,000	 17500,308	 17500,308
      2977	    23,816	     18274	     0,000	 65535,000	 17324,308	 17324,308
      2978	    23,824	     18514	     0,000	 65535,000	 17564,308	 17564,308
      2979	    23,832	     18514	     0,000	 65535,000	 17564,308	 17564,308
      2980	    23,840	     18402	     0,000	 65535,000	 17452,308	 17452,308
      2981	    23,848	     18370	     0,000	 65535,000	 17420,308	 17420,308
      2982	    23,856	     18402	     0,000	 65535,000	 17452,308	 17452,308
      2983	    23,864	     18338	     0,000	 65535,000	 17388,308	 17388,308
      2984	    23,872	     18402	     0,000	 65535,000	 17452,308	 17452,308
      2985	    23,880	     18306	     0,000	 65535,000	 17356,308	 17356,308
      2986	    23,888	     18226	     0,000	 65535,000	 17276,308	 17276,308
      2987	    23,896	     18082	     0,000	 65535,000	 17132,308	 17132,308
      2988	    23,904	     18210	     0,000	 65535,000	 17260,308	 17260,308
      2989	    23,912	     17938	     0,000	 65535,000	 16988,308	 16988,308
      2990	    23,920	     18290	     0,000	 65535,000	 17340,308	 17340,308
      2991	    23,928	     18290	     0,000	 65535,000	 17340,308	 17340,308
      2992	    23,936	     18114	     0,000	 65535,000	 17164,308	 17164,308
      2993	    23,944	     17922	     0,000	 65535,000	 16972,308	 16972,308
      2994	    23,952	     18082	     0,000	 65535,000	 17132,308	 17132,308
      2995	    23,960	     17906	     0,000	 65535,000	 16956,308	 16956,308
      2996	    23,968	     17986	     0,000	 65535,000	 17036,308	 17036,308
      2997	    23,976	     17938	     0,000	 65535,000	 16988,308	 16988,308
      2998	    23,984	     17906	     0,000	 65535,000	 16956,308	 16956,308
      2999	    23,992	     18034	     0,000	 65535,000	 17084,308	 17084,308
      3000	    24,000	     18034	     0,000	 65535,000	 17084,308	 17084,308
      3001	    24,008	     17810	     0,000	 65535,000	 16860,308	 16860,308
      3002	    24,016	     17698	     0,000	 65535,000	 16748,308	 16748,308
      3003	    24,024	     17522	     0,000	 65535,000	 16572,308	 16572,308
      3004	    24,032	     17698	     0,000	 65535,000	 16748,308	 16748,308
      3005	    24,040	     17730	     0,000	 65535,000	 16780,308	 16780,308
      3006	    24,048	     17842	     0,000	 65535,000	 16892,308	 16892,308
      3007	    24,056	     17746	     0,000	 65535,000	 16796,308	 16796,308
      3008	    24,064	     17874	     0,000	 65535,000	 16924,308	 16924,308
      3009	    24,072	     17730	     0,000	 65535,000	 16780,308	 16780,308
      3010	    24,080	     17810	     0,000	 65535,000	 16860,308	 16860,308
      3011	    24,088	     17714	     0,000	 65535,000	 16764,308	 16764,308
      3012	    24,096	     17874	     0,000	 65535,000	 16924,308	 16924,308
      3013	    24,104	     17826	     0,000	 65535,000	 16876,308	 16876,308
      3014	    24,112	     17762	     0,000	 65535,000	 16812,308	 16812,308
      3015	    24,120	     17762	     0,000	 65535,000	 16812,308	 16812,308
      3016	    24,128	     17778	     0,000	 65535,000	 16828,308	 16828,308
      3017	    24,136	     17554	     0,000	 65535,000	 16604,308	 16604,308
      3018	    24,144	     17746	     0,000	 65535,000	 16796,308	 16796,308
      3019	    24,152	     17570	     0,000	 65535,000	 16620,308	 16620,308
      3020	    24,160	     17634	     0,000	 65535,000	 16684,308	 16684,308
      3021	    24,168	     17586	     0,000	 65535,000	 16636,308	 16636,308
      3022	    24,176	     17490	     0,000	 65535,000	 16540,308	 16540,308
      3023	    24,184	     17218	     0,000	 65535,000	 16268,308	 16268,308
      3024	    24,192	     17314	     0,000	 65535,000	 16364,308	 16364,308
      3025	    24,200	     17266	     0,000	 65535,000	 16316,308	 16316,308
      3026	    24,208	     17410	     0,000	 65535,000	 16460,308	 16460,308
      3027	    24,216	     17490	     0,000	 65535,000	 16540,308	 16540,308
      3028	    24,224	     17346	     0,000	 65535,000	 16396,308	 16396,308
      3029	    24,232	     17154	     0,000	 65535,000	 16204,308	 16204,308
      3030	    24,240	     17426	     0,000	 65535,000	 16476,308	 16476,308
      3031	    24,248	     17234	     0,000	 65535,000	 16284,308	 16284,308
      3032	    24,256	     17282	     0,000	 65535,000	 16332,308	 16332,308
      3033	    24,264	     17106	     0,000	 65535,000	 16156,308	 16156,308
      3034	    24,272	     17170	     0,000	 65535,000	 16220,308	 16220,308
      3035	    24,280	     17122	     0,000	 65535,000	 16172,308	 16172,308
      3036	    24,288	     16994	     0,000	 65535,000	 16044,308	 16044,308
      3037	    24,296	     16930	     0,000	 65535,000	 15980,308	 15980,308
      3038	    24,304	     17170	     0,000	 65535,000	 16220,308	 16220,308
      3039	    24,312	     16978	     0,000	 65535,000	 16028,308	 16028,308
      3040	    24,320	     17042	     0,000	 65535,000	 16092,308	 16092,308
      3041	    24,328	     17106	     0,000	 65535,000	 16156,308	 16156,308
      3042	    24,336	     17010	     0,000	 65535,000	 16060,308	 16060,308
      3043	    24,344	     17090	     0,000	 65535,000	 16140,308	 16140,308
      3044	    24,352	     17074	     0,000	 65535,000	 16124,308	 16124,308
      3045	    24,360	     17090	     0,000	 65535,000	 16140,308	 16140,308
      3046	    24,368	     16930	     0,000	 65535,000	 15980,308	 15980,308
      3047	    24,376	     17010	     0,000	 65535,000	 16060,308	 16060,308
      3048	    24,384	     17202	     0,000	 65535,000	 16252,308	 16252,308
      3049	    24,392	     17138	     0,000	 65535,000	 16188,308	 16188,308
      3050	    24,400	     17154	     0,000	 65535,000	 16204,308	 16204,308
      3051	    24,408	     17042	     0,000	 65535,000	 16092,308	 16092,308
      3052	    24,416	     17266	     0,000	 65535,000	 16316,308	 16316,308
      3053	    24,424	     17330	     0,000	 65535,000	 16380,308	 16380,308
      3054	    24,432	     17362	     0,000	 65535,000	 16412,308	 16412,308
      3055	    24,440	     17090	     0,000	 65535,000	 16140,308	 16140,308
      3056	    24,448	     17186	     0,000	 65535,000	 16236,308	 16236,308
      3057	    24,456	     17090	     0,000	 65535,000	 16140,308	 16140,308
      3058	    24,464	     17186	     0,000	 65535,000	 16236,308	 16236,308
      3059	    24,472	     16786	     0,000	 65535,000	 15836,308	 15836,308
      3060	    24,480	     16882	     0,000	 65535,000	 15932,308	 15932,308
      3061	    24,488	     16738	     0,000	 65535,000	 15788,308	 15788,308
      3062	    24,496	     16626	     0,000	 65535,000	 15676,308	 15676,308
      3063	    24,504	     16642	     0,000	 65535,000	 15692,308	 15692,308
      3064	    24,512	     16642	     0,000	 65535,000	 15692,308	 15692,308
      3065	    24,520	     16450	     0,000	 65535,000	 15500,308	 15500,308
      3066	    24,528	     16402	     0,000	 65535,000	 15452,308	 15452,308
      3067	    24,536	     16402	     0,000	 65535,000	 15452,308	 15452,308
      3068	    24,544	     16386	     0,000	 65535,000	 15436,308	 15436,308
      3069	    24,552	     16242	     0,000	 65535,000	 15292,308	 15292,308
      3070	    24,560	     16322	     0,000	 65535,000	 15372,308	 15372,308
      3071	    24,568	     16274	     0,000	 65535,000	 15324,308	 15324,308
      3072	    24,576	     16290	     0,000	 65535,000	 15340,308	 15340,308
      3073	    24,584	     16306	     0,000	 65535,000	 15356,308	 15356,308
      3074	    24,592	     16258	     0,000	 65535,000	 15308,308	 15308,308
      3075	    24,600	     16226	     0,000	 65535,000	 15276,308	 15276,308
      3076	    24,608	     16290	     0,000	 65535,000	 15340,308	 15340,308
      3077	    24,616	     16178	     0,000	 65535,000	 15228,308	 15228,308
      3078	    24,624	     16130	     0,000	 65535,000	 15180,308	 15180,308
      3079	    24,632	     16098	     0,000	 65535,000	 15148,308	 15148,308
      3080	    24,640	     16050	     0,000	 65535,000	 15100,308	 15100,308
      3081	    24,648	     16082	     0,000	 65535,000	 15132,308	 15132,308
      3082	    24,656	     16050	     0,000	 65535,000	 15100,308	 15100,308
      3083	    24,664	     16034	     0,000	 65535,000	 15084,308	 15084,308
      3084	    24,672	     16018	     0,000	 65535,000	 15068,308	 15068,308
      3085	    24,680	     15970	     0,000	 65535,000	 15020,308	 15020,308
      3086	    24,688	     16018	     0,000	 65535,000	 15068,308	 15068,308
      3087	    24,696	     15890	     0,000	 65535,000	 14940,308	 14940,308
      3088	    24,704	     16066	     0,000	 65535,000	 15116,308	 15116,308
      3089	    24,712	     15986	     0,000	 65535,000	 15036,308	 15036,308
      3090	    24,720	     16098	     0,000	 65535,000	 15148,308	 15148,308
      3091	    24,728	     15938	     0,000	 65535,000	 14988,308	 14988,308
      3092	    24,736	     16066	     0,000	 65535,000	 15116,308	 15116,308
      3093	    24,744	     15938	     0,000	 65535,000	 14988,308	 14988,308
      3094	    24,752	     15954	     0,000	 65535,000	 15004,308	 15004,308
      3095	    24,760	     15794	     0,000	 65535,000	 14844,308	 14844,308
      3096	    24,768	     15938	     0,000	 65535,000	 14988,308	 14988,308
      3097	    24,776	     15714	     0,000	 65535,000	 14764,308	 14764,308
      3098	    24,784	     15634	     0,000	 65535,000	 14684,308	 14684,308
      3099	    24,792	     15522	     0,000	 65535,000	 14572,308	 14572,308
      3100	    24,800	     15570	     0,000	 65535,000	 14620,308	 14620,308
      3101	    24,808	     15490	     0,000	 65535,000	 14540,308	 14540,308
      3102	    24,816	     15634	     0,000	 65535,000	 14684,308	 14684,308
      3103	    24,824	     15570	     0,000	 65535,000	 14620,308	 14620,308
      3104	    24,832	     15426	     0,000	 65535,000	 14476,308	 14476,308
      3105	    24,840	     15250	     0,000	 65535,000	 14300,308	 14300,308
      3106	    24,848	     15394	     0,000	 65535,000	 14444,308	 14444,308
      3107	    24,856	     15346	     0,000	 65535,000	 14396,308	 14396,308
      3108	    24,864	     15394	     0,000	 65535,000	 14444,308	 14444,308
      3109	    24,872	     15282	     0,000	 65535,000	 14332,308	 14332,308
      3110	    24,880	     15362	     0,000	 65535,000	 14412,308	 14412,308
      3111	    24,888	     15298	     0,000	 65535,000	 14348,308	 14348,308
      3112	    24,896	     15378	     0,000	 65535,000	 14428,308	 14428,308
      3113	    24,904	     15218	     0,000	 65535,000	 14268,308	 14268,308
      3114	    24,912	     15202	     0,000	 65535,000	 14252,308	 14252,308
      3115	    24,920	     15154	     0,000	 65535,000	 14204,308	 14204,308
      3116	    24,928	     15282	     0,000	 65535,000	 14332,308	 14332,308
      3117	    24,936	     15170	     0,000	 65535,000	 14220,308	 14220,308
      3118	    24,944	     15170	     0,000	 65535,000	 14220,308	 14220,308
      3119	    24,952	     15154	     0,000	 65535,000	 14204,308	 14204,308
      3120	    24,960	     15218	     0,000	 65535,000	 14268,308	 14268,308
      3121	    24,968	     15090	     0,000	 65535,000	 14140,308	 14140,308
      3122	    24,976	     15058	     0,000	 65535,000	 14108,308	 14108,308
      3123	    24,984	     15026	     0,000	 65535,000	 14076,308	 14076,308
      3124	    24,992	     15154	     0,000	 65535,000	 14204,308	 14204,308
      3125	    25,000	     15026	     0,000	 65535,000	 14076,308	 14076,308
      3126	    25,008	     14962	     0,000	 65535,000	 14012,308	 14012,308
      3127	    25,016	     14930	     0,000	 65535,000	 13980,308	 13980,308
      3128	    25,024	     15026	     0,000	 65535,000	 14076,308	 14076,308
      3129	    25,032	     14978	     0,000	 65535,000	 14028,308	 14028,308
      3130	    25,040	     15106	     0,000	 65535,000	 14156,308	 14156,308
      3131	    25,048	     15026	     0,000	 65535,000	 14076,308	 14076,308
      3132	    25,056	     15058	     0,000	 65535,000	 14108,308	 14108,308
      3133	    25,064	     14818	     0,000	 65535,000	 13868,308	 13868,308
      3134	    25,072	     14770	     0,000	 65535,000	 13820,308	 13820,308
      3135	    25,080	     14802	     0,000	 65535,000	 13852,308	 13852,308
      3136	    25,088	     14914	     0,000	 65535,000	 13964,308	 13964,308
      3137	    25,096	     14754	     0,000	 65535,000	 13804,308	 13804,308
      3138	    25,104	     14706	     0,000	 65535,000	 13756,308	 13756,308
      3139	    25,112	     14514	     0,000	 65535,000	 13564,308	 13564,308
      3140	    25,120	     14450	     0,000	 65535,000	 13500,308	 13500,308
      3141	    25,128	     14546	     0,000	 65535,000	 13596,308	 13596,308
      3142	    25,136	     14418	     0,000	 65535,000	 13468,308	 13468,308
      3143	    25,144	     14370	     0,000	 65535,000	 13420,308	 13420,308
      3144	    25,152	     14546	     0,000	 65535,000	 13596,308	 13596,308
      3145	    25,160	     14514	     0,000	 65535,000	 13564,308	 13564,308
      3146	    25,168	     14482	     0,000	 65535,000	 13532,308	 13532,308
      3147	    25,176	     14242	     0,000	 65535,000	 13292,308	 13292,308
      3148	    25,184	     14258	     0,000	 65535,000	 13308,308	 13308,308
      3149	    25,192	     14258	     0,000	 65535,000	 13308,308	 13308,308
      3150	    25,200	     14146	     0,000	 65535,000	 13196,308	 13196,308
      3151	    25,208	     14002	     0,000	 65535,000	 13052,308	 13052,308
      3152	    25,216	     13922	     0,000	 65535,000	 12972,308	 12972,308
      3153	    25,224	     13650	     0,000	 65535,000	 12700,308	 12700,308
      3154	    25,232	     13554	     0,000	 65535,000	 12604,308	 12604,308
      3155	    25,240	     13586	     0,000	 65535,000	 12636,308	 12636,308
      3156	    25,248	     13602	     0,000	 65535,000	 12652,308	 12652,308
      3157	    25,256	     13410	     0,000	 65535,000	 12460,308	 12460,308
      3158	    25,264	     13650	     0,000	 65535,000	 12700,308	 12700,308
      3159	    25,272	     13602	     0,000	 65535,000	 12652,308	 12652,308
      3160	    25,280	     13746	     0,000	 65535,000	 12796,308	 12796,308
      3161	    25,288	     13794	     0,000	 65535,000	 12844,308	 12844,308
      3162	    25,296	     14018	     0,000	 65535,000	 13068,308	 13068,308
      3163	    25,304	     13874	     0,000	 65535,000	 12924,308	 12924,308
      3164	    25,312	     14130	     0,000	 65535,000	 13180,308	 13180,308
      3165	    25,320	     14066	     0,000	 65535,000	 13116,308	 13116,308
      3166	    25,328	     14098	     0,000	 65535,000	 13148,308	 13148,308
      3167	    25,336	     14066	     0,000	 65535,000	 13116,308	 13116,308
      3168	    25,344	     14034	     0,000	 65535,000	 13084,308	 13084,308
      3169	    25,352	     13842	     0,000	 65535,000	 12892,308	 12892,308
      3170	    25,360	     14034	     0,000	 65535,000	 13084,308	 13084,308
      3171	    25,368	     13874	     0,000	 65535,000	 12924,308	 12924,308
      3172	    25,376	     13938	     0,000	 65535,000	 12988,308	 12988,308
      3173	    25,384	     13730	     0,000	 65535,000	 12780,308	 12780,308
      3174	    25,392	     13650	     0,000	 65535,000	 12700,308	 12700,308
      3175	    25,400	     13650	     0,000	 65535,000	 12700,308	 12700,308
      3176	    25,408	     13778	     0,000	 65535,000	 12828,308	 12828,308
      3177	    25,416	     13650	     0,000	 65535,000	 12700,308	 12700,308
      3178	    25,424	     13618	     0,000	 65535,000	 12668,308	 12668,308
      3179	    25,432	     13554	     0,000	 65535,000	 12604,308	 12604,308
      3180	    25,440	     13666	     0,000	 65535,000	 12716,308	 12716,308
      3181	    25,448	     13362	     0,000	 65535,000	 12412,308	 12412,308
      3182	    25,456	     13250	     0,000	 65535,000	 12300,308	 12300,308
      3183	    25,464	     13218	     0,000	 65535,000	 12268,308	 12268,308
      3184	    25,472	     13090	     0,000	 65535,000	 12140,308	 12140,308
      3185	    25,480	     13058	     0,000	 65535,000	 12108,308	 12108,308
      3186	    25,488	     13074	     0,000	 65535,000	 12124,308	 12124,308
      3187	    25,496	     13074	     0,000	 65535,000	 12124,308	 12124,308
      3188	    25,504	     13074	     0,000	 65535,000	 12124,308	 12124,308
      3189	    25,512	     12866	     0,000	 65535,000	 11916,308	 11916,308
      3190	    25,520	     12802	     0,000	 65535,000	 11852,308	 11852,308
      3191	    25,528	     12834	     0,000	 65535,000	 11884,308	 11884,308
      3192	    25,536	     13186	     0,000	 65535,000	 12236,308	 12236,308
      3193	    25,544	     13074	     0,000	 65535,000	 12124,308	 12124,308
      3194	    25,552	     13106	     0,000	 65535,000	 12156,308	 12156,308
      3195	    25,560	     13074	     0,000	 65535,000	 12124,308	 12124,308
      3196	    25,568	     12962	     0,000	 65535,000	 12012,308	 12012,308
      3197	    25,576	     13026	     0,000	 65535,000	 12076,308	 12076,308
      3198	    25,584	     13042	     0,000	 65535,000	 12092,308	 12092,308
      3199	    25,592	     12962	     0,000	 65535,000	 12012,308	 12012,308
      3200	    25,600	     13010	     0,000	 65535,000	 12060,308	 12060,308
      3201	    25,608	     12882	     0,000	 65535,000	 11932,308	 11932,308
      3202	    25,616	     12866	     0,000	 65535,000	 11916,308	 11916,308
      3203	    25,624	     12818	     0,000	 65535,000	 11868,308	 11868,308
      3204	    25,632	     13010	     0,000	 65535,000	 12060,308	 12060,308
      3205	    25,640	     12978	     0,000	 65535,000	 12028,308	 12028,308
      3206	    25,648	     12946	     0,000	 65535,000	 11996,308	 11996,308
      3207	    25,656	     13026	     0,000	 65535,000	 12076,308	 12076,308
      3208	    25,664	     12978	     0,000	 65535,000	 12028,308	 12028,308
      3209	    25,672	     12722	     0,000	 65535,000	 11772,308	 11772,308
      3210	    25,680	     12834	     0,000	 65535,000	 11884,308	 11884,308
      3211	    25,688	     12658	     0,000	 65535,000	 11708,308	 11708,308
      3212	    25,696	     12754	     0,000	 65535,000	 11804,308	 11804,308
      3213	    25,704	     12706	     0,000	 65535,000	 11756,308	 11756,308
      3214	    25,712	     12562	     0,000	 65535,000	 11612,308	 11612,308
      3215	    25,720	     12450	     0,000	 65535,000	 11500,308	 11500,308
      3216	    25,728	     12562	     0,000	 65535,000	 11612,308	 11612,308
      3217	    25,736	     12610	     0,000	 65535,000	 11660,308	 11660,308
